audit_id,question_id,task_id,arm,sample_role,original_abd_label,correction_label,sol_label,final_label,selected_review_version,source_record_id,source_file,source_sha256
E0669,db3f7933-dfa0-4678-9d4f-393b628ded45_6_7,D:db3f7933-dfa0-4678-9d4f-393b628ded45_6_7,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0669,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0670,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0670,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0671,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,A,target,unreviewable,unsupported,,unsupported,correction,E0671,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0672,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_1,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_1,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0672,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0673,a6d45e95-8dc0-4932-83bf-ec53e265a16a_18_5,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_18_5,A,target,unreviewable,supported,,supported,correction,E0673,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0674,6fd90f8d-7a4d-425d-a812-3268db0b0342_3_32,B:6fd90f8d-7a4d-425d-a812-3268db0b0342_3_32,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0674,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0675,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_4,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_4,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0675,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0676,7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,A,target,unreviewable,unsupported,,unsupported,correction,E0676,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0677,71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13,A,target,unreviewable,contradicted,,contradicted,correction,E0677,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0678,71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0678,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0679,4572b198-2c1c-4920-bcf0-95fcebe12261_17_10,D:4572b198-2c1c-4920-bcf0-95fcebe12261_17_10,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0679,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0680,71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10,A,target,unreviewable,partially_supported,,partially_supported,correction,E0680,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0681,4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,B:4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0681,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0682,819c8af7-851f-434f-ab32-318285bc54b1_5_25,A:819c8af7-851f-434f-ab32-318285bc54b1_5_25,A,not_in_correction,supported,,,supported,original_abd,E0682,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0683,6fd90f8d-7a4d-425d-a812-3268db0b0342_17_36,B:6fd90f8d-7a4d-425d-a812-3268db0b0342_17_36,B,not_in_correction,supported,,,supported,original_abd,E0683,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0684,4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,B:4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,B,not_in_correction,supported,,,supported,original_abd,E0684,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0685,115774b6-534d-444f-b7aa-d1b834eb0ee7_3_6,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_6,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0685,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0686,a6d45e95-8dc0-4932-83bf-ec53e265a16a_18_5,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_18_5,D,not_in_correction,supported,,,supported,original_abd,E0686,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0687,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,A,not_in_correction,supported,,,supported,original_abd,E0687,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0688,7e512589-aa97-41e8-83d3-af2e83e4fd06_7_20,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_20,B,not_in_correction,supported,,,supported,original_abd,E0688,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0689,70f2a750-f403-41b8-aabb-480eb3ab4ed4_5_19,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_5_19,B,not_in_correction,supported,,,supported,original_abd,E0689,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0690,115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0690,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0691,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_13,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_13,D,not_in_correction,supported,,,supported,original_abd,E0691,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0692,6fd90f8d-7a4d-425d-a812-3268db0b0342_17_25,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_17_25,A,not_in_correction,unsupported,,,unsupported,original_abd,E0692,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0693,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_21,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_21,D,not_in_correction,supported,,,supported,original_abd,E0693,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0694,4572b198-2c1c-4920-bcf0-95fcebe12261_2_1,D:4572b198-2c1c-4920-bcf0-95fcebe12261_2_1,D,not_in_correction,unsupported,,,unsupported,original_abd,E0694,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0695,115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0695,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0696,db3f7933-dfa0-4678-9d4f-393b628ded45_4_22,B:db3f7933-dfa0-4678-9d4f-393b628ded45_4_22,B,not_in_correction,supported,,,supported,original_abd,E0696,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0697,db3f7933-dfa0-4678-9d4f-393b628ded45_7_14,D:db3f7933-dfa0-4678-9d4f-393b628ded45_7_14,D,not_in_correction,supported,,,supported,original_abd,E0697,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0698,70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_6,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_6,B,not_in_correction,supported,,,supported,original_abd,E0698,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0699,819c8af7-851f-434f-ab32-318285bc54b1_11_24,A:819c8af7-851f-434f-ab32-318285bc54b1_11_24,A,not_in_correction,supported,,,supported,original_abd,E0699,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0700,db3f7933-dfa0-4678-9d4f-393b628ded45_7_8,B:db3f7933-dfa0-4678-9d4f-393b628ded45_7_8,B,not_in_correction,supported,,,supported,original_abd,E0700,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0701,7e512589-aa97-41e8-83d3-af2e83e4fd06_17_34,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_34,B,not_in_correction,supported,,,supported,original_abd,E0701,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0702,db3f7933-dfa0-4678-9d4f-393b628ded45_22_24,B:db3f7933-dfa0-4678-9d4f-393b628ded45_22_24,B,not_in_correction,supported,,,supported,original_abd,E0702,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0703,71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,A,not_in_correction,supported,,,supported,original_abd,E0703,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0704,d3a0899e-2093-454c-9f65-30087883193a_8_3,A:d3a0899e-2093-454c-9f65-30087883193a_8_3,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0704,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0705,6fd90f8d-7a4d-425d-a812-3268db0b0342_4_1,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_4_1,D,control,unsupported,supported,supported,supported,sol_independent_review,S5C60CD4540A6,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0706,7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,B,not_in_correction,supported,,,supported,original_abd,E0706,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0707,6fd90f8d-7a4d-425d-a812-3268db0b0342_17_25,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_17_25,D,not_in_correction,contradicted,,,contradicted,original_abd,E0707,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0708,70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_29,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_29,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0708,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0709,4572b198-2c1c-4920-bcf0-95fcebe12261_3_21,B:4572b198-2c1c-4920-bcf0-95fcebe12261_3_21,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0709,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0710,db3f7933-dfa0-4678-9d4f-393b628ded45_7_10,A:db3f7933-dfa0-4678-9d4f-393b628ded45_7_10,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0710,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0711,7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,D,not_in_correction,supported,,,supported,original_abd,E0711,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0712,41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0712,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0713,41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,B,not_in_correction,supported,,,supported,original_abd,E0713,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0714,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_23,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_23,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0714,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0715,d3a0899e-2093-454c-9f65-30087883193a_17_35,A:d3a0899e-2093-454c-9f65-30087883193a_17_35,A,not_in_correction,supported,,,supported,original_abd,E0715,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0716,db3f7933-dfa0-4678-9d4f-393b628ded45_7_19,B:db3f7933-dfa0-4678-9d4f-393b628ded45_7_19,B,not_in_correction,supported,,,supported,original_abd,E0716,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0717,7e512589-aa97-41e8-83d3-af2e83e4fd06_23_28,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_23_28,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0717,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0718,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_12,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_12,A,not_in_correction,unsupported,,,unsupported,original_abd,E0718,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0719,db3f7933-dfa0-4678-9d4f-393b628ded45_7_21,B:db3f7933-dfa0-4678-9d4f-393b628ded45_7_21,B,not_in_correction,supported,,,supported,original_abd,E0719,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0720,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,A,not_in_correction,unsupported,,,unsupported,original_abd,E0720,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0721,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_5,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_5,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0721,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0722,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_18,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_18,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0722,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0723,6fd90f8d-7a4d-425d-a812-3268db0b0342_6_8,B:6fd90f8d-7a4d-425d-a812-3268db0b0342_6_8,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0723,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0724,71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1,A,not_in_correction,supported,,,supported,original_abd,E0724,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0725,a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_1,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_1,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0725,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0726,db3f7933-dfa0-4678-9d4f-393b628ded45_6_25,B:db3f7933-dfa0-4678-9d4f-393b628ded45_6_25,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0726,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0727,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,B,not_in_correction,supported,,,supported,original_abd,E0727,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0728,115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0728,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0729,4572b198-2c1c-4920-bcf0-95fcebe12261_17_26,A:4572b198-2c1c-4920-bcf0-95fcebe12261_17_26,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0729,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0730,d3a0899e-2093-454c-9f65-30087883193a_8_16,B:d3a0899e-2093-454c-9f65-30087883193a_8_16,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0730,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0731,819c8af7-851f-434f-ab32-318285bc54b1_17_20,D:819c8af7-851f-434f-ab32-318285bc54b1_17_20,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0731,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0732,6fd90f8d-7a4d-425d-a812-3268db0b0342_3_32,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_3_32,A,not_in_correction,unsupported,,,unsupported,original_abd,E0732,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0733,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,A,not_in_correction,supported,,,supported,original_abd,E0733,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0734,4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,B:4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,B,not_in_correction,supported,,,supported,original_abd,E0734,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0735,4572b198-2c1c-4920-bcf0-95fcebe12261_2_1,A:4572b198-2c1c-4920-bcf0-95fcebe12261_2_1,A,not_in_correction,unsupported,,,unsupported,original_abd,E0735,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0736,70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_30,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_30,A,not_in_correction,unsupported,,,unsupported,original_abd,E0736,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0737,7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0737,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0738,115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,A,control,partially_supported,partially_supported,,partially_supported,correction,E0738,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0739,819c8af7-851f-434f-ab32-318285bc54b1_8_1,D:819c8af7-851f-434f-ab32-318285bc54b1_8_1,D,not_in_correction,contradicted,,,contradicted,original_abd,E0739,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0740,819c8af7-851f-434f-ab32-318285bc54b1_4_10,A:819c8af7-851f-434f-ab32-318285bc54b1_4_10,A,not_in_correction,supported,,,supported,original_abd,E0740,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0741,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_19,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_19,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0741,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0742,819c8af7-851f-434f-ab32-318285bc54b1_4_30,D:819c8af7-851f-434f-ab32-318285bc54b1_4_30,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0742,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0743,db3f7933-dfa0-4678-9d4f-393b628ded45_17_13,A:db3f7933-dfa0-4678-9d4f-393b628ded45_17_13,A,control,supported,supported,,supported,correction,E0743,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0744,41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_27,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_27,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0744,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0745,4572b198-2c1c-4920-bcf0-95fcebe12261_17_15,A:4572b198-2c1c-4920-bcf0-95fcebe12261_17_15,A,not_in_correction,unsupported,,,unsupported,original_abd,E0745,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
