question_id,video_id,question_type,gold,A_task_id,A_prediction,A_correct,A_state,A_result_class,A_failure_category,A_input_tokens,A_output_tokens,A_cache_creation_tokens,A_cache_read_tokens,A_cost_usd,A_api_latency_sec,A_route_wall_sec,A_image_count,A_map_present,B_task_id,B_prediction,B_correct,B_state,B_result_class,B_failure_category,B_input_tokens,B_output_tokens,B_cache_creation_tokens,B_cache_read_tokens,B_cost_usd,B_api_latency_sec,B_route_wall_sec,B_image_count,B_map_present,D_task_id,D_prediction,D_correct,D_state,D_result_class,D_failure_category,D_input_tokens,D_output_tokens,D_cache_creation_tokens,D_cache_read_tokens,D_cost_usd,D_api_latency_sec,D_route_wall_sec,D_image_count,D_map_present
d3a0899e-2093-454c-9f65-30087883193a_17_2,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/factual_recall,B,A:d3a0899e-2093-454c-9f65-30087883193a_17_2,B,True,terminal_success,valid_answer,,34982,116,0,0,0.035561999999999996,2.2413872650358826,2.265172,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_17_2,B,True,terminal_success,valid_answer,,5777,90,0,0,0.006227,1.9251532889902592,1.947354,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_17_2,B,True,terminal_success,valid_answer,,39806,102,0,0,0.040316000000000005,2.6301557020051405,2.653542,9,True
d3a0899e-2093-454c-9f65-30087883193a_22_14,d3a0899e-2093-454c-9f65-30087883193a,summarization/key_events_objects,B,A:d3a0899e-2093-454c-9f65-30087883193a_22_14,B,True,terminal_success,valid_answer,,35176,135,0,0,0.035851,5.063186777057126,5.085858,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_22_14,B,True,terminal_success,valid_answer,,9183,118,0,0,0.009773,2.5241548779886216,2.545881,15,False,D:d3a0899e-2093-454c-9f65-30087883193a_22_14,B,True,terminal_success,valid_answer,,43212,103,0,0,0.043727,2.427867132006213,2.450391,15,True
d3a0899e-2093-454c-9f65-30087883193a_22_32,d3a0899e-2093-454c-9f65-30087883193a,summarization/key_events_objects,A,A:d3a0899e-2093-454c-9f65-30087883193a_22_32,B,False,terminal_success,valid_answer,,35108,114,0,0,0.035678,2.131604050984606,2.154208,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_22_32,A,True,terminal_success,valid_answer,,5894,97,0,0,0.006379,1.9787749270908535,2.001681,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_22_32,B,False,terminal_success,valid_answer,,39923,120,0,0,0.040523,2.2046021259156987,2.228777,9,True
d3a0899e-2093-454c-9f65-30087883193a_7_11,d3a0899e-2093-454c-9f65-30087883193a,reasoning/spatial/relationship,E,A:d3a0899e-2093-454c-9f65-30087883193a_7_11,C,False,terminal_success,valid_answer,,35029,151,0,0,0.035783999999999996,3.507264510029927,3.529284,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_7_11,C,False,terminal_success,valid_answer,,5815,100,0,0,0.006314999999999999,1.9698804729850963,1.992897,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_7_11,C,False,terminal_success,valid_answer,,39844,127,0,0,0.040478999999999994,2.4296893370337784,2.452078,9,True
d3a0899e-2093-454c-9f65-30087883193a_1_1,d3a0899e-2093-454c-9f65-30087883193a,reasoning/causal,E,A:d3a0899e-2093-454c-9f65-30087883193a_1_1,B,False,terminal_success,valid_answer,,35006,143,0,0,0.035721,2.5108617990044877,2.533173,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_1_1,E,True,terminal_success,valid_answer,,5792,112,0,0,0.006352,2.391482050064951,2.413789,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_1_1,B,False,terminal_success,valid_answer,,39821,170,0,0,0.040671,3.2107365569099784,3.233806,9,True
d3a0899e-2093-454c-9f65-30087883193a_17_13,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/factual_recall,C,A:d3a0899e-2093-454c-9f65-30087883193a_17_13,B,False,terminal_success,valid_answer,,35005,116,0,0,0.035585,1.8789048281032592,1.902104,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_17_13,D,False,terminal_success,valid_answer,,5262,114,0,0,0.005832,1.8916106930701062,1.915966,8,False,D:d3a0899e-2093-454c-9f65-30087883193a_17_13,B,False,terminal_success,valid_answer,,39291,110,0,0,0.039841,1.9865429509663954,2.010936,8,True
d3a0899e-2093-454c-9f65-30087883193a_17_28,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/factual_recall,A,A:d3a0899e-2093-454c-9f65-30087883193a_17_28,D,False,terminal_success,valid_answer,,34993,131,0,0,0.035648000000000006,2.0721692900406197,2.095129,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_17_28,B,False,terminal_success,valid_answer,,9540,112,0,0,0.0101,2.50036580406595,2.523257,16,False,D:d3a0899e-2093-454c-9f65-30087883193a_17_28,E,False,terminal_success,valid_answer,,43569,118,0,0,0.044159,2.5717730240430683,2.59979,16,True
d3a0899e-2093-454c-9f65-30087883193a_4_7,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/frequency,A,A:d3a0899e-2093-454c-9f65-30087883193a_4_7,C,False,terminal_success,valid_answer,,35065,117,0,0,0.03565,2.1530163909774274,2.176126,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_4_7,A,True,terminal_success,valid_answer,,9069,114,0,0,0.009639,2.4067042900715023,2.432425,15,False,D:d3a0899e-2093-454c-9f65-30087883193a_4_7,A,True,terminal_success,valid_answer,,43098,117,0,0,0.043683,2.964437516988255,2.986352,15,True
d3a0899e-2093-454c-9f65-30087883193a_8_3,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/duration,C,A:d3a0899e-2093-454c-9f65-30087883193a_8_3,D,False,terminal_success,valid_answer,,35079,154,0,0,0.035849,2.3390147360041738,2.362097,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_8_3,D,False,terminal_success,valid_answer,,5871,107,0,0,0.006406,1.884029860026203,1.908595,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_8_3,D,False,terminal_success,valid_answer,,39900,107,0,0,0.040435,2.204710235935636,2.227297,9,True
d3a0899e-2093-454c-9f65-30087883193a_8_21,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/duration,D,A:d3a0899e-2093-454c-9f65-30087883193a_8_21,D,True,terminal_success,valid_answer,,35069,116,0,0,0.035649,1.982108070049435,2.005938,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_8_21,D,True,terminal_success,valid_answer,,4791,106,0,0,0.005321,2.0176886779954657,2.040408,7,False,D:d3a0899e-2093-454c-9f65-30087883193a_8_21,D,True,terminal_success,valid_answer,,38820,110,0,0,0.03937,1.9332362449495122,1.958533,7,True
d3a0899e-2093-454c-9f65-30087883193a_5_24,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/prerequisites,B,A:d3a0899e-2093-454c-9f65-30087883193a_5_24,A,False,terminal_success,valid_answer,,35158,108,0,0,0.035698,1.9970333060482517,2.021198,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_5_24,C,False,terminal_success,valid_answer,,5944,124,0,0,0.0065639999999999995,2.2854617369594052,2.309812,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_5_24,C,False,terminal_success,valid_answer,,39973,147,0,0,0.040708,2.5655450490303338,2.589583,9,True
d3a0899e-2093-454c-9f65-30087883193a_7_9,d3a0899e-2093-454c-9f65-30087883193a,reasoning/spatial/relationship,A,A:d3a0899e-2093-454c-9f65-30087883193a_7_9,A,True,terminal_success,valid_answer,,35031,125,0,0,0.035656,1.839345091022551,1.863514,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_7_9,A,True,terminal_success,valid_answer,,5826,94,0,0,0.0062959999999999995,2.019211253966205,2.042568,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_7_9,A,True,terminal_success,valid_answer,,39855,103,0,0,0.04037,2.360235739964992,2.382613,9,True
d3a0899e-2093-454c-9f65-30087883193a_17_19,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/factual_recall,E,A:d3a0899e-2093-454c-9f65-30087883193a_17_19,C,False,terminal_success,valid_answer,,34988,98,0,0,0.035477999999999996,1.656571544939652,1.679507,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_17_19,B,False,terminal_success,valid_answer,,2567,95,0,0,0.003042,1.658967887982726,1.682666,3,False,D:d3a0899e-2093-454c-9f65-30087883193a_17_19,B,False,terminal_success,valid_answer,,36596,91,0,0,0.037050999999999994,1.9027629260672256,1.928993,3,True
d3a0899e-2093-454c-9f65-30087883193a_7_26,d3a0899e-2093-454c-9f65-30087883193a,reasoning/spatial/relationship,A,A:d3a0899e-2093-454c-9f65-30087883193a_7_26,D,False,terminal_success,valid_answer,,35047,129,0,0,0.035692,2.168965401011519,2.192005,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_7_26,D,False,terminal_success,valid_answer,,5839,90,0,0,0.0062889999999999995,1.501206626999192,1.525793,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_7_26,D,False,terminal_success,valid_answer,,39868,90,0,0,0.040318,1.8967718250351027,1.920206,9,True
d3a0899e-2093-454c-9f65-30087883193a_11_17,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/sequence_recall,A,A:d3a0899e-2093-454c-9f65-30087883193a_11_17,D,False,terminal_success,valid_answer,,35010,126,0,0,0.03564,1.8308092330116779,1.85329,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_11_17,A,True,terminal_success,valid_answer,,7404,110,0,0,0.007954,1.9152854048879817,1.937811,12,False,D:d3a0899e-2093-454c-9f65-30087883193a_11_17,D,False,terminal_success,valid_answer,,41433,126,0,0,0.042062999999999996,3.0427291420055553,3.065105,12,True
d3a0899e-2093-454c-9f65-30087883193a_17_20,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/factual_recall,E,A:d3a0899e-2093-454c-9f65-30087883193a_17_20,E,True,terminal_success,valid_answer,,35153,158,0,0,0.035942999999999996,2.090432359953411,2.113763,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_17_20,E,True,terminal_success,valid_answer,,9693,151,0,0,0.010448,1.865970280021429,1.888752,16,False,D:d3a0899e-2093-454c-9f65-30087883193a_17_20,E,True,terminal_success,valid_answer,,43722,142,0,0,0.044432,4.617886121966876,4.640576,16,True
d3a0899e-2093-454c-9f65-30087883193a_12_22,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/temporal_distance,A,A:d3a0899e-2093-454c-9f65-30087883193a_12_22,C,False,terminal_success,valid_answer,,34997,111,0,0,0.035552,1.8569960610475391,1.878865,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_12_22,B,False,terminal_success,valid_answer,,4184,175,0,0,0.005059,2.9475978889968246,2.969696,6,False,D:d3a0899e-2093-454c-9f65-30087883193a_12_22,C,False,terminal_success,valid_answer,,38213,158,0,0,0.039002999999999996,2.8189101009629667,2.840761,6,True
d3a0899e-2093-454c-9f65-30087883193a_17_8,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/factual_recall,A,A:d3a0899e-2093-454c-9f65-30087883193a_17_8,B,False,terminal_success,valid_answer,,34986,145,0,0,0.03571100000000001,2.5133346520597115,2.535857,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_17_8,A,True,terminal_success,valid_answer,,2565,86,0,0,0.002995,1.4573776329634711,1.482432,3,False,D:d3a0899e-2093-454c-9f65-30087883193a_17_8,A,True,terminal_success,valid_answer,,36594,121,0,0,0.037199,2.2157449810765684,2.239795,3,True
d3a0899e-2093-454c-9f65-30087883193a_8_16,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/duration,D,A:d3a0899e-2093-454c-9f65-30087883193a_8_16,D,True,terminal_success,valid_answer,,35006,120,0,0,0.035606000000000006,2.0710277380421758,2.095384,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_8_16,D,True,terminal_success,valid_answer,,5264,104,0,0,0.005783999999999999,2.181971281999722,2.204858,8,False,D:d3a0899e-2093-454c-9f65-30087883193a_8_16,D,True,terminal_success,valid_answer,,39293,127,0,0,0.039928,2.5473305170889944,2.570658,8,True
d3a0899e-2093-454c-9f65-30087883193a_4_33,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/frequency,E,A:d3a0899e-2093-454c-9f65-30087883193a_4_33,E,True,terminal_success,valid_answer,,35080,141,0,0,0.035785,2.3993476269533858,2.422598,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_4_33,E,True,terminal_success,valid_answer,,5868,99,0,0,0.006363,1.914405768038705,1.937261,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_4_33,E,True,terminal_success,valid_answer,,39897,119,0,0,0.040492,2.3939815929625183,2.416991,9,True
d3a0899e-2093-454c-9f65-30087883193a_7_29,d3a0899e-2093-454c-9f65-30087883193a,reasoning/spatial/relationship,B,A:d3a0899e-2093-454c-9f65-30087883193a_7_29,E,False,terminal_success,valid_answer,,35045,128,0,0,0.035685,2.3372251329710707,2.360224,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_7_29,E,False,terminal_success,valid_answer,,5837,114,0,0,0.006407,2.26019633107353,2.283442,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_7_29,E,False,terminal_success,valid_answer,,39866,103,0,0,0.040381,2.2664053230546415,2.288383,9,True
d3a0899e-2093-454c-9f65-30087883193a_2_1,d3a0899e-2093-454c-9f65-30087883193a,reasoning/counterfactual,B,A:d3a0899e-2093-454c-9f65-30087883193a_2_1,B,True,terminal_success,valid_answer,,35024,116,0,0,0.035604,2.0632286539766937,2.085987,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_2_1,B,True,terminal_success,valid_answer,,5279,108,0,0,0.0058189999999999995,1.8521384400082752,1.87507,8,False,D:d3a0899e-2093-454c-9f65-30087883193a_2_1,B,True,terminal_success,valid_answer,,39308,110,0,0,0.039858000000000005,2.380977127002552,2.404189,8,True
d3a0899e-2093-454c-9f65-30087883193a_4_10,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/frequency,A,A:d3a0899e-2093-454c-9f65-30087883193a_4_10,A,True,terminal_success,valid_answer,,35030,140,0,0,0.03573,2.3774323359830305,2.399484,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_4_10,A,True,terminal_success,valid_answer,,5818,119,0,0,0.006413,2.425602988922037,2.44885,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_4_10,A,True,terminal_success,valid_answer,,39847,137,0,0,0.040532,2.693157198955305,2.716415,9,True
d3a0899e-2093-454c-9f65-30087883193a_17_35,d3a0899e-2093-454c-9f65-30087883193a,perception/information_retrieval/factual_recall,B,A:d3a0899e-2093-454c-9f65-30087883193a_17_35,B,True,terminal_success,valid_answer,,34980,122,0,0,0.03559,2.173194453935139,2.196393,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_17_35,B,True,terminal_success,valid_answer,,5775,99,0,0,0.0062699999999999995,1.720138506963849,1.744158,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_17_35,B,True,terminal_success,valid_answer,,39804,106,0,0,0.040334,2.232225198065862,2.256269,9,True
d3a0899e-2093-454c-9f65-30087883193a_8_36,d3a0899e-2093-454c-9f65-30087883193a,reasoning/temporal/duration,B,A:d3a0899e-2093-454c-9f65-30087883193a_8_36,E,False,terminal_success,valid_answer,,35067,123,0,0,0.035682,2.0945835600141436,2.117936,0,True,B:d3a0899e-2093-454c-9f65-30087883193a_8_36,B,True,terminal_success,valid_answer,,5859,108,0,0,0.006398999999999999,2.1759057820308954,2.198976,9,False,D:d3a0899e-2093-454c-9f65-30087883193a_8_36,E,False,terminal_success,valid_answer,,39888,140,0,0,0.040588,2.5883836740395054,2.612554,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/sequence_recall,A,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,B,False,terminal_success,valid_answer,,26447,137,0,0,0.027132,2.2312492709606886,2.253572,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,B,False,terminal_success,valid_answer,,9168,122,0,0,0.009778,2.275277208071202,2.298993,15,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,B,False,terminal_success,valid_answer,,34486,132,0,0,0.035146000000000004,2.83478388201911,2.858514,15,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_15,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/factual_recall,B,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_15,B,True,terminal_success,valid_answer,,26269,119,0,0,0.026864,1.7113745328970253,1.734075,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_15,E,False,terminal_success,valid_answer,,6311,93,0,0,0.006776,1.9139782160054892,1.937206,10,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_15,E,False,terminal_success,valid_answer,,31629,106,0,0,0.032159,1.795041827019304,1.818879,10,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_5_20,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/temporal/prerequisites,D,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_5_20,D,True,terminal_success,valid_answer,,26389,114,0,0,0.026959,1.963378801010549,1.988152,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_5_20,D,True,terminal_success,valid_answer,,7496,107,0,0,0.008031,1.9613556070253253,1.990103,12,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_5_20,D,True,terminal_success,valid_answer,,32814,119,0,0,0.033409,2.403633984969929,2.430467,12,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/spatial/proximity,A,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,C,False,terminal_success,valid_answer,,26348,148,0,0,0.027088,2.3570995510090142,2.382783,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,C,False,terminal_success,valid_answer,,9064,105,0,0,0.009588999999999999,2.0352143340278417,2.061753,15,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,C,False,terminal_success,valid_answer,,34382,112,0,0,0.034942,2.307170668966137,2.333309,15,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_19,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/sequence_recall,D,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_19,C,False,terminal_success,valid_answer,,26292,120,0,0,0.026892,2.1160176150733605,2.141796,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_19,D,True,terminal_success,valid_answer,,9010,101,0,0,0.009515000000000001,2.26003673102241,2.286368,15,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_19,C,False,terminal_success,valid_answer,,34328,160,0,0,0.035128,3.2228310769423842,3.248563,15,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_11,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/temporal/duration,C,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_11,E,False,terminal_success,valid_answer,,26325,118,0,0,0.026915,1.96161482995376,1.988226,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_11,E,False,terminal_success,valid_answer,,5825,116,0,0,0.006405,2.214623686973937,2.240193,9,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_11,C,True,terminal_success,valid_answer,,31143,118,0,0,0.031733,3.1341596089769155,3.160739,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_32,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/spatial/proximity,D,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_32,A,False,terminal_success,valid_answer,,26350,99,0,0,0.026844999999999997,1.740698612993583,1.767129,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_32,A,False,terminal_success,valid_answer,,5852,106,0,0,0.0063820000000000005,2.0536878150887787,2.079186,9,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_32,A,False,terminal_success,valid_answer,,31170,96,0,0,0.03165,2.077394259045832,2.103051,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_2,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/factual_recall,E,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_2,E,True,terminal_success,valid_answer,,26269,110,0,0,0.026819,1.8210180019959807,1.846266,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_2,E,True,terminal_success,valid_answer,,2556,92,0,0,0.003016,1.6056002019904554,1.635244,3,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_2,E,True,terminal_success,valid_answer,,27874,112,0,0,0.028434,2.068438205984421,2.093906,3,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/temporal/duration,C,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,E,False,terminal_success,valid_answer,,26382,131,0,0,0.027037,3.490570320049301,3.519199,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,E,False,terminal_success,valid_answer,,5884,102,0,0,0.006394,1.9966137600131333,2.021762,9,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,C,True,terminal_success,valid_answer,,31202,121,0,0,0.031807,2.4110207250341773,2.441416,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/factual_recall,D,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,E,False,terminal_success,valid_answer,,26268,115,0,0,0.026843,1.7808857660274953,1.806535,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,D,True,terminal_success,valid_answer,,8985,96,0,0,0.009465,2.037841610959731,2.062853,15,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,E,False,terminal_success,valid_answer,,34303,118,0,0,0.034893,2.499525240971707,2.525669,15,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/temporal/frequency,E,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,C,False,terminal_success,valid_answer,,26319,131,0,0,0.026973999999999998,1.9745518859708682,2.001028,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,C,False,terminal_success,valid_answer,,5825,92,0,0,0.006285000000000001,1.4762359999585897,1.501771,9,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,C,False,terminal_success,valid_answer,,31143,139,0,0,0.031838,2.5594967759680003,2.5854,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_27,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/spatial/proximity,C,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_27,C,True,terminal_success,valid_answer,,26350,124,0,0,0.026969999999999997,1.7569270019885153,1.781819,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_27,B,False,terminal_success,valid_answer,,5853,103,0,0,0.0063679999999999995,1.5005988189950585,1.525942,9,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_27,E,False,terminal_success,valid_answer,,31171,101,0,0,0.031676,2.0047951439628378,2.030051,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_4,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/sequence_recall,A,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_4,D,False,terminal_success,valid_answer,,26305,128,0,0,0.026945,2.085667734965682,2.109772,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_4,A,True,terminal_success,valid_answer,,5811,101,0,0,0.006316,1.5927347319666296,1.617563,9,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_4,D,False,terminal_success,valid_answer,,31129,190,0,0,0.032079,3.1381712700240314,3.163543,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/factual_recall,A,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,B,False,terminal_success,valid_answer,,26262,100,0,0,0.026762,1.5876271689776331,1.615321,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,D,False,terminal_success,valid_answer,,4157,98,0,0,0.004647,2.0682757209287956,2.094876,6,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,B,False,terminal_success,valid_answer,,29475,118,0,0,0.030065,1.800975873018615,1.860335,6,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_39,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/spatial/relationship,A,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_39,D,False,terminal_success,valid_answer,,26310,124,0,0,0.02693,2.0202079890295863,2.045969,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_39,D,False,terminal_success,valid_answer,,5278,104,0,0,0.005797999999999999,1.622551876003854,1.649567,8,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_39,D,False,terminal_success,valid_answer,,30596,93,0,0,0.031061000000000002,1.7975581149803475,1.824038,8,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,41a86310-2cc1-48f9-b5b5-6b495a95fbac,reasoning/spatial/proximity,A,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,C,False,terminal_success,valid_answer,,26348,110,0,0,0.026898,1.8434157279552892,1.870711,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,E,False,terminal_success,valid_answer,,5851,98,0,0,0.006341,1.905241871951148,1.932529,9,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,C,False,terminal_success,valid_answer,,31169,112,0,0,0.031729,2.264180980040692,2.291102,9,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_26,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/factual_recall,A,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_26,A,True,terminal_success,valid_answer,,26561,143,0,0,0.027276,2.331929480074905,2.357962,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_26,A,True,terminal_success,valid_answer,,7668,113,0,0,0.008233,2.1857608549762517,2.212641,12,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_26,A,True,terminal_success,valid_answer,,32986,104,0,0,0.033506,2.2306916770758107,2.255109,12,True
41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_10,41a86310-2cc1-48f9-b5b5-6b495a95fbac,perception/information_retrieval/factual_recall,E,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_10,E,True,terminal_success,valid_answer,,26271,102,0,0,0.026781,1.4947949540801346,1.520914,0,True,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_10,C,False,terminal_success,valid_answer,,2559,80,0,0,0.0029590000000000003,1.3077418770408258,1.334936,3,False,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_10,E,True,terminal_success,valid_answer,,27877,100,0,0,0.028377,1.836461617029272,1.862071,3,True
